robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,-0.9399999976158142,0.05000000074505806,-0.9399999976158142,0.05000000074505806,0.0,0.0,-1.5,0.0,3.14,0.4,9.0,5.0,3.14,0.0015156269073486328,0.1
1.0,-0.7900000214576721,-0.5299999713897705,-0.7900000214576721,-0.5299999713897705,0.0,0.0,-1.21,-0.88,-2.51,0.4,8.24,7.35,3.77,0.001104593276977539,0.1
2.0,-0.23999999463558197,-0.7599999904632568,-0.23999999463558197,-0.7599999904632568,0.0,0.0,-0.46,-1.43,-1.88,0.4,6.24,8.8,4.4,0.5179286003112793,0.1
3.0,0.6000000238418579,-0.7599999904632568,0.6000000238418579,-0.7599999904632568,0.0,0.0,0.46,-1.43,-1.26,0.4,3.76,8.8,5.03,0.47081971168518066,0.1
4.0,0.8399999737739563,-0.41999998688697815,0.8399999737739563,-0.41999998688697815,0.0,0.0,1.21,-0.88,-0.63,0.4,1.76,7.35,5.65,0.3190474510192871,0.1
5.0,0.8899999856948853,-0.05000000074505806,0.8899999856948853,-0.05000000074505806,0.0,0.0,1.5,-0.0,-0.0,0.4,1.0,5.0,6.28,0.40020203590393066,0.1
6.0,0.8600000143051147,0.5899999737739563,0.8600000143051147,0.5899999737739563,0.0,0.0,1.21,0.88,0.63,0.4,1.76,2.65,6.91,0.4896385669708252,0.1
7.0,0.5400000214576721,0.8399999737739563,0.5400000214576721,0.8399999737739563,0.0,0.0,0.46,1.43,1.26,0.4,3.76,1.2,7.54,0.5550429821014404,0.1
8.0,-0.07000000029802322,0.8799999952316284,-0.07000000029802322,0.8799999952316284,0.0,0.0,-0.46,1.43,1.88,0.4,6.24,1.2,8.17,0.42021775245666504,0.1
9.0,-0.5099999904632568,0.6499999761581421,-0.5099999904632568,0.6499999761581421,0.0,0.0,-1.21,0.88,2.51,0.4,8.24,2.65,8.8,0.5503189563751221,0.1
0.0,-1.430000009536743,0.17000000178813945,-0.49000000953674316,0.17000000178813934,-0.94,0.0,-1.5,0.0,3.14,0.4,8.91,5.0,3.14,0.44710564613342285,0.1
1.0,-1.2685661446562,-0.3983959932541282,-0.5,0.1599999964237213,-0.77,-0.56,-1.21,-0.88,-2.51,0.4,8.16,7.3,-2.51,0.4268667697906494,0.1
