robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,-0.1599999964237213,-0.27000001072883606,-0.1599999964237213,-0.27000001072883606,0.0,0.0,-0.5,0.0,3.14,0.4,9.0,5.0,3.14,0.29550719261169434,0.1
1.0,-0.07000000029802322,-0.33000001311302185,-0.07000000029802322,-0.33000001311302185,0.0,0.0,-0.46,-0.2,-2.72,0.4,8.65,6.63,3.56,0.2107095718383789,0.1
2.0,0.1599999964237213,-0.11999999731779099,0.1599999964237213,-0.11999999731779099,0.0,0.0,-0.33,-0.37,-2.3,0.4,7.68,7.97,3.98,0.04372715950012207,0.1
3.0,-0.07000000029802322,-0.14000000059604645,-0.07000000029802322,-0.14000000059604645,0.0,0.0,-0.15,-0.48,-1.88,0.4,6.24,8.8,4.4,0.04402947425842285,0.1
4.0,-0.07000000029802322,-0.05000000074505806,-0.07000000029802322,-0.05000000074505806,0.0,0.0,0.05,-0.5,-1.47,0.4,4.58,8.98,4.82,0.12687373161315918,0.1
5.0,0.05000000074505806,-0.10999999940395355,0.05000000074505806,-0.10999999940395355,0.0,0.0,0.25,-0.43,-1.05,0.4,3.0,8.46,5.24,0.04163050651550293,0.1
6.0,0.18000000715255737,-0.11999999731779099,0.18000000715255737,-0.11999999731779099,0.0,0.0,0.4,-0.29,-0.63,0.4,1.76,7.35,5.65,0.013601064682006836,0.1
7.0,0.33000001311302185,-0.1599999964237213,0.33000001311302185,-0.1599999964237213,0.0,0.0,0.49,-0.1,-0.21,0.4,1.09,5.83,6.07,0.05679893493652344,0.1
8.0,0.5400000214576721,-0.23999999463558197,0.5400000214576721,-0.23999999463558197,0.0,0.0,0.49,0.1,0.21,0.4,1.09,4.17,6.49,0.020511150360107422,0.1
9.0,0.6399999856948853,-0.03999999910593033,0.6399999856948853,-0.03999999910593033,0.0,0.0,0.4,0.29,0.63,0.4,1.76,2.65,6.91,0.034503936767578125,0.1
10.0,0.47999998927116394,0.07999999821186066,0.47999998927116394,0.07999999821186066,0.0,0.0,0.25,0.43,1.05,0.4,3.0,1.54,7.33,0.040723562240600586,0.1
11.0,0.20000000298023224,0.27000001072883606,0.20000000298023224,0.27000001072883606,0.0,0.0,0.05,0.5,1.47,0.4,4.58,1.02,7.75,0.0329134464263916,0.1
12.0,0.009999999776482582,0.3700000047683716,0.009999999776482582,0.3700000047683716,0.0,0.0,-0.15,0.48,1.88,0.4,6.24,1.2,8.17,0.041353702545166016,0.1
13.0,-0.009999999776482582,0.3400000035762787,-0.009999999776482582,0.3400000035762787,0.0,0.0,-0.33,0.37,2.3,0.4,7.68,2.03,8.59,0.002215862274169922,0.1
14.0,-0.17000000178813934,0.07000000029802322,-0.17000000178813934,0.07000000029802322,0.0,0.0,-0.46,0.2,2.72,0.4,8.65,3.37,9.01,0.04181194305419922,0.1
0.0,-0.07900979392559249,0.17077703889895537,0.05999999865889549,0.25,-0.14,-0.08,-0.5,0.0,3.14,0.4,8.98,5.0,-2.62,0.08841061592102051,0.1
1.0,0.0040987888845293585,-0.005399113214469037,0.12999999523162842,0.15000000596046448,-0.13,-0.16,-0.46,-0.2,-2.72,0.4,8.64,6.61,-2.25,0.11691570281982422,0.1
2.0,0.3100000023841858,-0.2199999988079071,0.3100000023841858,-0.2199999988079071,0.0,-0.0,-0.33,-0.37,-2.3,0.4,7.68,7.97,-1.47,0.18361735343933105,0.1
