robot_id,action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
0.0,-0.949999988079071,0.03999999910593033,-0.949999988079071,0.03999999910593033,0.0,0.0,-1.5,0.0,3.14,0.64,9.0,5.0,3.14,0.611809253692627,0.1
1.0,-0.800000011920929,-0.5899999737739563,-0.800000011920929,-0.5899999737739563,0.0,0.0,-1.21,-0.88,-2.51,0.64,8.24,7.35,3.77,0.539273738861084,0.1
2.0,-0.20000000298023224,-0.7699999809265137,-0.20000000298023224,-0.7699999809265137,0.0,0.0,-0.46,-1.43,-1.88,0.64,6.24,8.8,4.4,0.637415885925293,0.1
3.0,0.6100000143051147,-0.7400000095367432,0.6100000143051147,-0.7400000095367432,0.0,0.0,0.46,-1.43,-1.26,0.64,3.76,8.8,5.03,0.6135799884796143,0.1
4.0,0.8199999928474426,-0.3700000047683716,0.8199999928474426,-0.3700000047683716,0.0,0.0,1.21,-0.88,-0.63,0.64,1.76,7.35,5.65,0.618851900100708,0.1
5.0,0.9100000262260437,-0.05999999865889549,0.9100000262260437,-0.05999999865889549,0.0,0.0,1.5,-0.0,-0.0,0.64,1.0,5.0,6.28,0.58319091796875,0.1
6.0,0.8999999761581421,0.6100000143051147,0.8999999761581421,0.6100000143051147,0.0,0.0,1.21,0.88,0.63,0.64,1.76,2.65,6.91,0.47614312171936035,0.1
7.0,0.6200000047683716,0.8500000238418579,0.6200000047683716,0.8500000238418579,0.0,0.0,0.46,1.43,1.26,0.64,3.76,1.2,7.54,0.498319149017334,0.1
8.0,-0.10999999940395355,0.8799999952316284,-0.10999999940395355,0.8799999952316284,0.0,0.0,-0.46,1.43,1.88,0.64,6.24,1.2,8.17,0.6008388996124268,0.1
9.0,-0.5799999833106995,0.6100000143051147,-0.5799999833106995,0.6100000143051147,0.0,0.0,-1.21,0.88,2.51,0.64,8.24,2.65,8.8,0.44253993034362793,0.1
0.0,-1.4799999713897705,0.1500000059604646,-0.5299999713897705,0.15000000596046448,-0.95,0.0,-1.5,0.0,3.14,0.64,8.9,5.0,3.14,0.5476484298706055,0.1
1.0,-0.7909268246547153,-0.2819073878486196,0.009999999776482582,0.30000001192092896,-0.8,-0.58,-1.21,-0.88,-2.51,0.64,8.16,7.29,-2.51,0.5417494773864746,0.1
2.0,-0.38412342615225487,-0.7713346474261366,-0.14000000059604645,-0.019999999552965164,-0.24,-0.75,-0.46,-1.43,-1.88,0.64,6.21,8.73,-1.88,0.5063111782073975,0.1
3.0,0.16837423380856964,-0.7001253276041334,-0.25999999046325684,0.07999999821186066,0.43,-0.78,0.46,-1.43,-1.26,0.64,3.8,8.72,-1.07,0.441852331161499,0.1
4.0,0.6609028444031736,-0.0020711042575072836,-0.10000000149011612,0.4399999976158142,0.76,-0.44,1.21,-0.88,-0.63,0.64,1.84,7.3,-0.53,0.4596900939941406,0.1
5.0,0.7800000047683716,-0.14000000059604645,-0.12999999523162842,-0.14000000059604645,0.91,0.0,1.5,-0.0,-0.0,0.64,1.09,5.0,0.0,0.5084214210510254,0.1
6.0,0.7318285179082283,0.40068593036321376,-0.15000000596046448,-0.23999999463558197,0.88,0.64,1.21,0.88,0.63,0.64,1.85,2.71,0.63,0.47981739044189453,0.1
7.0,0.13481036778133865,1.1405883088524786,-0.3199999928474426,0.25,0.45,0.89,0.46,1.43,1.26,0.64,3.8,1.29,1.1,0.5556685924530029,0.1
8.0,-0.48914590739682823,1.559190081066268,-0.30000001192092896,0.7099999785423279,-0.19,0.85,-0.46,1.43,1.89,0.64,6.21,1.28,1.79,0.5582492351531982,0.1
